campeonato,partida,data,estadio,gols
2015,346,2015-11-19,Arena do Grêmio,1
2015,347,2015-11-19,Arena Condá,1
2015,348,2015-11-19,Morumbi,6
2015,349,2015-11-19,Estádio Urbano Caldeira,0
2015,350,2015-11-19,Estádio Vasco da Gama,2
2015,351,2015-11-21,Allianz Parque,2
2015,352,2015-11-22,Arena Joinville,3
2015,353,2015-11-22,Estádio Raimundo Sampaio,4
2015,354,2015-11-22,Estádio José Pinheiro Borda,1
2015,355,2015-11-22,Orlando Scarpelli,0
2015,356,2015-11-22,Neo Química Arena,7
2015,357,2015-11-22,Estádio Nacional de Brasília,2
2015,358,2015-11-22,Kléber Andrade,4
2015,359,2015-11-22,Couto Pereira,1
2015,360,2015-11-22,Adelmar da Costa Carvalho,0
2015,361,2015-11-28,Morumbi,5
2015,362,2015-11-28,Maracanã,2
2015,363,2015-11-28,Ressacada,1
2015,364,2015-11-29,Arena de Pernambuco,2
2015,365,2015-11-29,Mineirão,3
2015,366,2015-11-29,Arena do Grêmio,3
2015,367,2015-11-29,Arena Condá,4
2015,368,2015-11-29,Estádio Vasco da Gama,1
2015,369,2015-11-29,Allianz Parque,2
2015,370,2015-11-29,Estádio Joaquim Américo Guimarães,3
2015,371,2015-12-06,Estádio José Pinheiro Borda,2
2015,372,2015-12-06,Maracanã,3
2015,373,2015-12-06,Orlando Scarpelli,1
2015,374,2015-12-06,Estádio Urbano Caldeira,6
2015,375,2015-12-06,Moisés Lucarelli,1
2015,376,2015-12-06,Estádio do Governo do Estado de Goiás (Serra Dourada),1
2015,377,2015-12-06,Neo Química Arena,2
2015,378,2015-12-06,Mineirão,3
2015,379,2015-12-06,Arena Joinville,2
2015,380,2015-12-06,Couto Pereira,0
2014,1,2014-04-19,Maracanã,3
2014,2,2014-04-19,Estádio José Pinheiro Borda,1
2014,3,2014-04-19,Arena Condá,0
2014,4,2014-04-20,Orlando Scarpelli,1
2014,5,2014-04-20,Morumbi,3
2014,6,2014-04-20,Itaipava Arena Fonte Nova,3
2014,7,2014-04-20,Estádio Municipal Parque do Sabiá,0
2014,8,2014-04-20,Estádio Nacional de Brasília,0
2014,9,2014-04-20,Estádio Urbano Caldeira,2
2014,10,2014-04-20,Estádio Heriberto Hülse,3
2014,11,2014-04-26,Couto Pereira,0
2014,12,2014-04-26,Estádio Municipal Paulo Machado de Carvalho,1
2014,13,2014-04-27,Maracanã,4
2014,14,2014-04-27,Estádio de Pituaçu,4
2014,15,2014-04-27,Estádio Municipal Paulo Machado de Carvalho,2
2014,16,2014-04-27,Estádio Municipal Parque do Sabiá,2
2014,17,2014-04-27,Arena Barueri,2
2014,18,2014-04-27,Arena do Grêmio,3
2014,19,2014-04-27,Estádio Municipal Juscelino Kubitschek,1
2014,20,2014-04-27,Adelmar da Costa Carvalho,3
2014,21,2014-05-03,Estádio Urbano Caldeira,0
2014,22,2014-05-03,Estádio Nacional de Brasília,5
2014,23,2014-05-03,Estádio Municipal Paulo Machado de Carvalho,4
2014,24,2014-05-03,Maracanã,3
2014,25,2014-05-04,Estádio Heriberto Hülse,1
2014,26,2014-05-04,Estádio José Pinheiro Borda,3
2014,27,2014-05-04,Itaipava Arena Fonte Nova,1
2014,28,2014-05-04,Maracanã,6
2014,29,2014-05-04,Arena Condá,1
2014,30,2014-05-04,Estádio Raimundo Sampaio,1
2014,31,2014-05-10,Estádio José Pinheiro Borda,3
2014,32,2014-05-10,Estádio Municipal Paulo Machado de Carvalho,2
2014,33,2014-05-10,Maracanã,6
2014,34,2014-05-11,Arena Condá,3
2014,35,2014-05-11,Maracanã,2
2014,36,2014-05-11,Estádio Raimundo Sampaio,3
2014,37,2014-05-11,Arena Barueri,2
2014,38,2014-05-11,Estádio do Café,2
2014,39,2014-05-11,Couto Pereira,1
2014,40,2014-05-11,Itaipava Arena Fonte Nova,2
2014,41,2014-05-14,Helenão,2
2014,42,2014-05-17,Mineirão,5
2014,43,2014-05-18,Arena do Grêmio,1
2014,44,2014-05-18,Neo Química Arena,1
2014,45,2014-05-18,Maracanã,2
2014,46,2014-05-18,Estádio Willie Davids,2
2014,47,2014-05-18,Estádio de Pituaçu,1
2014,48,2014-05-18,Estádio Heriberto Hülse,0
2014,49,2014-05-18,Arena Pantanal,3
2014,50,2014-06-04,Adelmar da Costa Carvalho,1
2014,51,2014-05-21,Couto Pereira,2
2014,52,2014-05-21,Moacyrzão,2
2014,53,2014-05-21,Mineirão,2
2014,54,2014-05-21,Estádio Heriberto Hülse,1
2014,55,2014-05-21,Estádio Dr. Oswaldo Teixeira Duarte,2
2014,56,2014-05-21,Maracanã,7
2014,57,2014-05-21,Alfredo Jaconi,3
2014,58,2014-05-22,Estádio Doutor Adhemar de Barros,1
2014,59,2014-05-22,Estádio do Governo do Estado de Goiás (Serra Dourada),4
2014,60,2014-05-22,Estádio Alberto Oliveira,5
2014,61,2014-05-24,Arena Barueri,1
2014,62,2014-05-24,Morumbi,1
2014,63,2014-05-25,Morumbi,0
2014,64,2014-05-25,Orlando Scarpelli,1
2014,65,2014-05-25,Adelmar da Costa Carvalho,5
2014,66,2014-05-25,Estádio Willie Davids,2
2014,67,2014-05-25,Estádio Francisco Stédile (Centenário),4
2014,68,2014-05-25,Moacyrzão,2
2014,69,2014-05-25,Arena Condá,2
2014,70,2014-05-25,Estádio Ipatingão,0
2014,71,2014-05-28,Estádio Heriberto Hülse,1
2014,72,2014-05-28,Estádio Paulo Constantino,2
2014,73,2014-05-28,Adelmar da Costa Carvalho,0
2014,74,2014-05-28,Estádio Francisco Stédile (Centenário),2
2014,75,2014-05-28,Estádio do Governo do Estado de Goiás (Serra Dourada),0
2014,76,2014-05-28,Estádio Dr. Oswaldo Teixeira Duarte,1
2014,77,2014-05-28,Estádio Municipal Parque do Sabiá,4
2014,78,2014-05-28,Estádio Ipatingão,2
2014,79,2014-05-29,Morumbi,2
2014,80,2014-05-29,Estádio Alberto Oliveira,2
2014,81,2014-05-31,Vila Capanema,3
2014,82,2014-05-31,Morumbi,3
2014,83,2014-05-31,Estádio Alberto Oliveira,1
2014,84,2014-06-01,Alfredo Jaconi,0
2014,85,2014-06-01,Arena Condá,3
2014,86,2014-06-01,Estádio Municipal Parque do Sabiá,3
2014,87,2014-06-01,Moacyrzão,2
2014,88,2014-06-01,Primeiro de Maio São Bernardo do Campo,2
2014,89,2014-06-01,Orlando Scarpelli,4
2014,90,2014-10-11,Arena da Amazônia,1
2014,91,2014-06-01,Neo Química Arena,2
2014,92,2014-10-11,Estádio do Governo do Estado de Goiás (Serra Dourada),3
2014,93,2014-10-11,Estádio Municipal Paulo Machado de Carvalho,3
2014,94,2014-10-12,Maracanã,3
2014,95,2014-10-12,Itaipava Arena Fonte Nova,1
2014,96,2014-10-12,Estádio José Pinheiro Borda,3
2014,97,2014-10-12,Estádio Raimundo Sampaio,1
2014,98,2014-10-12,Estádio Joaquim Américo Guimarães,3
2014,99,2014-10-12,Adelmar da Costa Carvalho,3
2014,100,2014-10-12,Estádio Heriberto Hülse,3
2014,101,2014-07-16,Arena do Grêmio,0
2014,102,2014-07-16,Couto Pereira,2
2014,103,2014-07-16,Adelmar da Costa Carvalho,1
2014,104,2014-07-16,Estádio Heriberto Hülse,5
2014,105,2014-07-16,Itaipava Arena Fonte Nova,2
2014,106,2014-07-16,Moacyrzão,3
2014,107,2014-07-17,Neo Química Arena,3
2014,108,2014-07-17,Estádio Urbano Caldeira,2
2014,109,2014-07-17,Mineirão,4
2014,110,2014-08-06,Arena Condá,2
2014,111,2014-07-19,Morumbi,1
2014,112,2014-07-19,Orlando Scarpelli,1
2014,113,2014-07-19,Estádio Raimundo Sampaio,2
2014,114,2014-07-19,Estádio Municipal General Raulino de Oliveira,1
2014,115,2014-07-20,Estádio José Pinheiro Borda,4
2014,116,2014-07-20,Estádio Municipal Paulo Machado de Carvalho,3
2014,117,2014-07-20,Barradão,0
2014,118,2014-07-20,Estádio Joaquim Américo Guimarães,2
2014,119,2014-07-20,Estádio Municipal General Raulino de Oliveira,1
2014,120,2014-07-20,Estádio do Governo do Estado de Goiás (Serra Dourada),0
2014,121,2014-07-26,Estádio Urbano Caldeira,3
2014,122,2014-07-26,Mineirão,5
2014,123,2014-07-26,Estádio Heriberto Hülse,4
2014,124,2014-07-26,Itaipava Arena Fonte Nova,1
2014,125,2014-07-27,Estádio do Governo do Estado de Goiás (Serra Dourada),3
2014,126,2014-07-27,Estádio Joaquim Américo Guimarães,3
2014,127,2014-07-27,Neo Química Arena,2
2014,128,2014-07-27,Adelmar da Costa Carvalho,3
2014,129,2014-07-27,Maracanã,1
2014,130,2014-07-27,Arena do Grêmio,5
2014,131,2014-08-02,Maracanã,2
2014,132,2014-08-02,Morumbi,2
2014,133,2014-08-02,Barradão,3
2014,134,2014-08-03,Estádio Municipal Paulo Machado de Carvalho,2
2014,135,2014-08-03,Arena Condá,1
2014,136,2014-08-03,Couto Pereira,0
2014,137,2014-08-03,Orlando Scarpelli,3
2014,138,2014-08-03,Estádio José Pinheiro Borda,1
2014,139,2014-08-03,Maracanã,2
2014,140,2014-08-03,Estádio Raimundo Sampaio,4
2014,141,2014-08-09,Estádio Heriberto Hülse,0
2014,142,2014-08-09,Itaipava Arena Fonte Nova,1
2014,143,2014-08-09,Maracanã,2
2014,144,2014-08-10,Maracanã,1
2014,145,2014-08-10,Estádio Urbano Caldeira,1
2014,146,2014-08-10,Estádio Joaquim Américo Guimarães,2
2014,147,2014-08-10,Estádio José Pinheiro Borda,2
2014,148,2014-08-10,Estádio Raimundo Sampaio,3
2014,149,2014-08-10,Arena Condá,1
2014,150,2014-08-10,Morumbi,4
2014,151,2014-08-16,Estádio do Governo do Estado de Goiás (Serra Dourada),1
2014,152,2014-08-16,Neo Química Arena,2
2014,153,2014-08-17,Couto Pereira,1
2014,154,2014-08-17,Estádio Municipal Paulo Machado de Carvalho,3
2014,155,2014-08-17,Arena do Grêmio,2
2014,156,2014-08-17,Mineirão,3
2014,157,2014-08-17,Barradão,0
2014,158,2014-08-17,Estádio Nacional de Brasília,2
2014,159,2014-08-17,Adelmar da Costa Carvalho,2
2014,160,2014-08-17,Orlando Scarpelli,4
2014,161,2014-08-20,Arena de Pernambuco,3
2014,162,2014-08-20,Orlando Scarpelli,1
2014,163,2014-08-20,Estádio Urbano Caldeira,2
2014,164,2014-08-20,Couto Pereira,2
2014,165,2014-08-20,Itaipava Arena Fonte Nova,0
2014,166,2014-08-20,Arena Condá,1
2014,167,2014-08-20,Maracanã,3
2014,168,2014-08-20,Estádio José Pinheiro Borda,1
2014,169,2014-08-21,Neo Química Arena,7
2014,170,2014-08-21,Mineirão,1
2014,171,2014-08-23,Estádio Raimundo Sampaio,1
2014,172,2014-08-23,Maracanã,1
2014,173,2014-08-23,Estádio Municipal Paulo Machado de Carvalho,1
2014,174,2014-08-24,Arena do Grêmio,3
2014,175,2014-08-24,Estádio Heriberto Hülse,2
2014,176,2014-08-24,Barradão,1
2014,177,2014-08-24,Morumbi,3
2014,178,2014-08-24,Maracanã,4
2014,179,2014-08-24,Estádio do Governo do Estado de Goiás (Serra Dourada),1
2014,180,2014-08-24,Estádio Joaquim Américo Guimarães,0
2014,181,2014-08-30,Estádio Municipal Paulo Machado de Carvalho,1
2014,182,2014-08-30,Mineirão,6
2014,183,2014-08-31,Neo Química Arena,2
2014,184,2014-08-31,Couto Pereira,0
2014,185,2014-08-31,Adelmar da Costa Carvalho,2
2014,186,2014-08-31,Orlando Scarpelli,2
2014,187,2014-08-31,Maracanã,1
2014,188,2014-08-31,Arena do Grêmio,1
2014,189,2014-08-31,Estádio do Governo do Estado de Goiás (Serra Dourada),4
2014,190,2014-08-31,Barradão,3
2014,191,2014-09-06,Estádio Municipal Paulo Machado de Carvalho,4
2014,192,2014-09-06,Maracanã,1
2014,193,2014-09-06,Arena Condá,0
2014,194,2014-09-07,Morumbi,2
2014,195,2014-09-07,Estádio Heriberto Hülse,0
2014,196,2014-09-07,Estádio Raimundo Sampaio,1
2014,197,2014-09-07,Maracanã,6
2014,198,2014-09-07,Itaipava Arena Fonte Nova,0
2014,199,2014-09-07,Estádio Joaquim Américo Guimarães,2
2014,200,2014-09-07,Estádio José Pinheiro Borda,5
2014,201,2014-09-10,Arena do Grêmio,1
2014,202,2014-09-10,Estádio Municipal Paulo Machado de Carvalho,1
2014,203,2014-09-10,Orlando Scarpelli,2
2014,204,2014-09-10,Arena de Pernambuco,4
2014,205,2014-09-10,Couto Pereira,3
2014,206,2014-09-10,Arena Pantanal,1
2014,207,2014-09-10,Estádio Nacional de Brasília,6
2014,208,2014-09-10,Barradão,2
2014,209,2014-09-11,Neo Química Arena,1
2014,210,2014-09-11,Mineirão,3
2014,211,2014-09-13,Maracanã,3
2014,212,2014-09-13,Arena Condá,4
2014,213,2014-09-13,Estádio Urbano Caldeira,3
2014,214,2014-09-14,Estádio Alberto Oliveira,3
2014,215,2014-09-14,Estádio José Pinheiro Borda,2
2014,216,2014-09-14,Maracanã,1
2014,217,2014-09-14,Morumbi,2
2014,218,2014-09-14,Estádio Joaquim Américo Guimarães,2
2014,219,2014-09-14,Estádio Raimundo Sampaio,0
2014,220,2014-09-14,Estádio Heriberto Hülse,1
2014,221,2014-09-17,Barradão,4
2014,222,2014-09-17,Mineirão,2
2014,223,2014-09-17,Arena de Pernambuco,0
2014,224,2014-09-17,Orlando Scarpelli,2
2014,225,2014-09-17,Maracanã,5
2014,226,2014-09-17,Estádio Municipal Paulo Machado de Carvalho,4
2014,227,2014-09-17,Couto Pereira,4
2014,228,2014-09-18,Neo Química Arena,2
2014,229,2014-09-18,Estádio do Governo do Estado de Goiás (Serra Dourada),5
2014,230,2014-09-18,Arena do Grêmio,0
2014,231,2014-09-20,Estádio Joaquim Américo Guimarães,1
2014,232,2014-09-20,Estádio Heriberto Hülse,2
2014,233,2014-09-21,Mineirão,5
2014,234,2014-09-21,Maracanã,2
2014,235,2014-09-21,Adelmar da Costa Carvalho,1
2014,236,2014-09-21,Neo Química Arena,5
2014,237,2014-09-21,Itaipava Arena Fonte Nova,3
2014,238,2014-09-21,Estádio Urbano Caldeira,4
2014,239,2014-09-21,Estádio do Governo do Estado de Goiás (Serra Dourada),6
2014,240,2014-09-21,Arena do Grêmio,1
2014,241,2014-09-24,Estádio José Pinheiro Borda,3
2014,242,2014-09-24,Couto Pereira,3
2014,243,2014-09-24,Itaipava Arena Fonte Nova,1
2014,244,2014-09-24,Arena Condá,3
2014,245,2014-09-24,Morumbi,4
2014,246,2014-09-24,Orlando Scarpelli,1
2014,247,2014-09-24,Maracanã,0
2014,248,2014-09-25,Estádio Municipal Paulo Machado de Carvalho,2
2014,249,2014-09-25,Maracanã,1
2014,250,2014-09-25,Estádio Raimundo Sampaio,5
2014,251,2014-09-27,Arena Condá,2
2014,252,2014-09-27,Arena de Pernambuco,0
2014,253,2014-09-27,Morumbi,4
2014,254,2014-09-28,Itaipava Arena Fonte Nova,3
2014,255,2014-09-28,Estádio Joaquim Américo Guimarães,1
2014,256,2014-09-28,Maracanã,2
2014,257,2014-09-28,Estádio Raimundo Sampaio,2
2014,258,2014-09-28,Orlando Scarpelli,4
2014,259,2014-09-28,Estádio José Pinheiro Borda,6
2014,260,2014-09-28,Estádio Municipal Paulo Machado de Carvalho,2
2014,261,2014-10-02,Estádio Municipal Paulo Machado de Carvalho,6
2014,262,2014-10-04,Maracanã,1
2014,263,2014-10-04,Estádio Nacional de Brasília,2
2014,264,2014-10-04,Couto Pereira,1
2014,265,2014-10-04,Barradão,3
2014,266,2014-10-04,Arena do Grêmio,1
2014,267,2014-10-04,Neo Química Arena,3
2014,268,2014-10-04,Mineirão,3
2014,269,2014-10-04,Estádio Heriberto Hülse,4
2014,270,2014-10-04,Estádio do Governo do Estado de Goiás (Serra Dourada),1
2014,271,2014-10-08,Maracanã,1
2014,272,2014-10-08,Couto Pereira,1
2014,273,2014-10-08,Morumbi,1
2014,274,2014-10-08,Barradão,4
2014,275,2014-10-08,Mineirão,1
2014,276,2014-10-08,Arena do Grêmio,2
2014,277,2014-10-08,Orlando Scarpelli,3
2014,278,2014-10-09,Estádio Urbano Caldeira,1
2014,279,2014-10-09,Maracanã,0
2014,280,2014-10-09,Arena Condá,5
2014,281,2014-10-18,Estádio do Governo do Estado de Goiás (Serra Dourada),0
2014,282,2014-10-18,Morumbi,3
2014,283,2014-10-18,Maracanã,6
2014,284,2014-10-18,Estádio Raimundo Sampaio,1
2014,285,2014-10-19,Estádio Joaquim Américo Guimarães,3
2014,286,2014-10-19,Orlando Scarpelli,4
2014,287,2014-10-19,Estádio José Pinheiro Borda,3
2014,288,2014-10-19,Estádio Municipal Paulo Machado de Carvalho,4
2014,289,2014-10-19,Barradão,1
2014,290,2014-10-19,Estádio Municipal General Raulino de Oliveira,2
2014,291,2014-10-21,Itaipava Arena Fonte Nova,2
2014,292,2014-10-22,Arena Pantanal,3
2014,293,2014-10-22,Maracanã,2
2014,294,2014-10-22,Estádio Heriberto Hülse,1
2014,295,2014-10-22,Mineirão,2
2014,296,2014-10-22,Arena do Grêmio,1
2014,297,2014-10-22,Couto Pereira,2
2014,298,2014-10-22,Arena Condá,0
2014,299,2014-10-22,Estádio Urbano Caldeira,1
2014,300,2014-10-22,Adelmar da Costa Carvalho,1
2014,301,2014-10-25,Orlando Scarpelli,2
2014,302,2014-10-25,Estádio Municipal Paulo Machado de Carvalho,2
2014,303,2014-10-25,Maracanã,3
2014,304,2014-10-25,Barradão,4
2014,305,2014-10-25,Estádio Raimundo Sampaio,5
2014,306,2014-10-25,Arena Condá,2
2014,307,2014-10-25,Couto Pereira,2
2014,308,2014-10-25,Estádio José Pinheiro Borda,2
2014,309,2014-10-25,Arena da Amazônia,3
2014,310,2014-10-27,Morumbi,3
2014,311,2014-11-01,Estádio do Governo do Estado de Goiás (Serra Dourada),2
2014,312,2014-11-01,Arena do Grêmio,1
2014,313,2014-11-01,Neo Química Arena,4
2014,314,2014-11-02,Estádio Urbano Caldeira,3
2014,315,2014-11-02,Adelmar da Costa Carvalho,1
2014,316,2014-11-02,Mineirão,3
2014,317,2014-11-02,Estádio Heriberto Hülse,3
2014,318,2014-11-02,Estádio Joaquim Américo Guimarães,1
2014,319,2014-11-02,Maracanã,3
2014,320,2014-11-02,Itaipava Arena Fonte Nova,1
2014,321,2014-11-08,Couto Pereira,1
2014,322,2014-11-08,Estádio Municipal Paulo Machado de Carvalho,2
2014,323,2014-11-08,Estádio Municipal General Raulino de Oliveira,2
2014,324,2014-11-09,Barradão,3
2014,325,2014-11-09,Arena do Grêmio,5
2014,326,2014-11-09,Orlando Scarpelli,1
2014,327,2014-11-09,Arena de Pernambuco,4
2014,328,2014-11-09,Neo Química Arena,1
2014,329,2014-11-09,Mineirão,4
2014,330,2014-11-09,Estádio do Governo do Estado de Goiás (Serra Dourada),3
2014,331,2014-11-12,Morumbi,2
2014,332,2014-11-19,Estádio Vasco da Gama,1
2014,333,2014-11-19,Estádio Joaquim Américo Guimarães,2
2014,334,2014-11-19,Mangueirão,1
2014,335,2014-11-19,Barradão,2
2014,336,2014-11-19,Estádio Heriberto Hülse,1
2014,337,2014-11-19,Estádio Raimundo Sampaio,4
2014,338,2014-11-19,Allianz Parque,2
2014,339,2014-11-20,Maracanã,5
2014,340,2014-11-20,Arena do Grêmio,3
2014,341,2014-11-15,Estádio Heriberto Hülse,3
2014,342,2014-11-15,Maracanã,1
2014,343,2014-11-16,Itaipava Arena Fonte Nova,3
2014,344,2014-11-16,Estádio Joaquim Américo Guimarães,1
2014,345,2014-11-16,Maracanã,5
2014,346,2014-11-16,Estádio Urbano Caldeira,1
2014,347,2014-11-16,Estádio José Pinheiro Borda,1
2014,348,2014-11-16,Arena Condá,1
2014,349,2014-11-16,Morumbi,2
2014,350,2014-11-16,Estádio Raimundo Sampaio,2
2014,351,2014-11-22,Estádio José Pinheiro Borda,3
2014,352,2014-11-22,Itaipava Arena Fonte Nova,3
2014,353,2014-11-23,Arena Pantanal,1
2014,354,2014-11-23,Castelão de São Luís,2
2014,355,2014-11-23,Arena de Pernambuco,4
2014,356,2014-11-23,Mineirão,3
2014,357,2014-11-23,Orlando Scarpelli,2
2014,358,2014-11-23,Neo Química Arena,1
2014,359,2014-11-23,Arena Condá,2
2014,360,2014-11-23,Couto Pereira,2
2014,361,2014-11-29,Estádio Heriberto Hülse,4
2014,362,2014-11-29,Estádio José Pinheiro Borda,4
2014,363,2014-11-29,Arena da Amazônia,4
2014,364,2014-11-30,Morumbi,2
2014,365,2014-11-30,Estádio Urbano Caldeira,2
2014,366,2014-11-30,Maracanã,7
2014,367,2014-11-30,Arena Condá,2
2014,368,2014-11-30,Estádio Raimundo Sampaio,3
2014,369,2014-11-30,Estádio Joaquim Américo Guimarães,1
2014,370,2014-11-30,Itaipava Arena Fonte Nova,1
2014,371,2014-12-06,Neo Química Arena,3
2014,372,2014-12-06,Orlando Scarpelli,3
2014,373,2014-12-07,Couto Pereira,5
2014,374,2014-12-07,Barradão,1
2014,375,2014-12-07,Arena de Pernambuco,1
2014,376,2014-12-07,Estádio Nacional de Brasília,0
2014,377,2014-12-07,Allianz Parque,2
2014,378,2014-12-07,Arena do Grêmio,2
2014,379,2014-12-07,Mineirão,3
2014,380,2014-12-07,Estádio do Governo do Estado de Goiás (Serra Dourada),6
